Date,Time,Time Between Videos,Video ID,
9/5/24,0:35:02,0:00:08,7409600012771921185,
9/5/24,0:35:10,0:00:01,7405651675387530513,
9/5/24,0:35:11,0:00:08,7410175403987389726,
9/5/24,0:35:19,0:00:03,7410947415693331743,
9/5/24,0:35:22,0:00:01,7410781239658941739,
9/5/24,0:35:23,0:00:11,7409363969279905054,
9/5/24,0:35:34,0:00:11,7410422611718589727,
9/5/24,0:35:45,0:00:22,7410718140226751762,
9/5/24,0:36:07,0:00:10,7395895273349729569,
9/5/24,0:36:17,0:00:06,7406887759740243243,
9/5/24,0:36:23,0:00:01,7397163329464093969,
9/5/24,0:36:24,0:00:07,7382988690089381151,
9/5/24,0:36:31,0:00:17,7409427374258900256,
9/5/24,0:36:48,0:00:25,7410155496340016426,
9/5/24,0:37:13,0:00:08,7404201466652544286,
9/5/24,0:37:21,0:00:10,7400590117397712174,
9/5/24,0:37:31,0:00:06,7410872498734189870,
9/5/24,0:37:37,0:00:12,7408627661561449758,
9/5/24,0:37:49,0:00:05,7409069871109033247,
9/5/24,0:37:54,0:00:00,7410641162928655662,
9/5/24,0:37:54,0:00:26,7371852104845053201,
9/5/24,0:38:20,0:00:18,7408717199097023749,
9/5/24,0:38:38,1:33:00,7398363943401442590,
9/5/24,2:11:38,0:01:20,7404619268257615147,
9/5/24,2:12:58,0:00:05,7409788911532182827,
9/5/24,2:13:03,0:00:16,7393027094717975839,
9/5/24,2:13:19,0:00:08,7410385260652842283,
9/5/24,2:13:27,0:00:17,7408465194281635104,
9/5/24,2:13:44,0:00:02,7408661743917911312,
9/5/24,2:13:46,0:00:08,7389742842953862416,
9/5/24,2:13:54,0:00:07,7408942552193191210,
9/5/24,2:14:01,0:00:56,7409858814989831470,
9/5/24,2:14:57,0:01:33,7402824536263036192,
9/5/24,2:16:30,0:00:07,7410618611879906603,
9/5/24,2:16:37,0:00:01,7400102734155844881,
9/5/24,2:16:38,0:00:13,7410571710790978858,
9/5/24,2:16:51,0:00:30,7403524875844930862,
9/5/24,2:17:21,0:00:12,7410962228175785247,
9/5/24,2:17:33,0:00:24,7410867392085085486,
9/5/24,2:17:57,0:00:10,7409861895001214251,
9/5/24,2:18:07,0:00:16,7409261760680709407,
9/5/24,2:18:23,0:00:22,7410672765197421854,
9/5/24,2:18:45,0:00:01,7400872434556996880,
9/5/24,2:18:46,0:00:07,7410194746033081646,
9/5/24,2:18:53,0:00:19,7410879697082518814,
9/5/24,2:19:12,0:00:10,7408672195133705490,
9/5/24,2:19:22,0:00:14,7410936649158364459,
9/5/24,2:19:36,0:00:20,7410783320851664159,
9/5/24,2:19:56,0:00:06,7403886560455839018,
9/5/24,2:20:02,0:00:27,7410420733257518379,
9/5/24,2:20:29,0:00:14,7401872964255337761,
9/5/24,2:20:43,0:00:06,7410781213218180382,
9/5/24,2:20:49,0:00:07,7404601904371731717,
9/5/24,2:20:56,0:00:04,7409391528709279009,
9/5/24,2:21:00,0:00:11,7406057272746462507,
9/5/24,2:21:11,0:00:01,7410798157342231851,
9/5/24,2:21:12,0:00:05,7405685256319159583,
9/5/24,2:21:17,0:00:04,7390962566316543264,
9/5/24,2:21:21,0:00:07,7408360630572387626,
9/5/24,2:21:28,0:00:03,7402621512206781728,
9/5/24,2:21:31,0:00:01,7410913398952660255,
9/5/24,2:21:32,0:00:12,7400557763019017503,
9/5/24,2:21:44,0:00:15,7410779232458018081,
9/5/24,2:21:59,0:00:29,7401075683553709345,
9/5/24,2:22:28,0:00:02,7406458435329379626,
9/5/24,2:22:30,0:00:23,7403134957154995487,
9/5/24,2:22:53,0:00:03,7410131333617290527,
9/5/24,2:22:56,0:00:12,7410881100102274336,
9/5/24,2:23:08,0:00:02,7409127994905611562,
9/5/24,2:23:10,0:00:13,7410468290117504288,
9/5/24,2:23:23,0:00:05,7410393905222421792,
9/5/24,2:23:28,0:00:10,7402349308055538976,
9/5/24,2:23:38,0:00:00,7408938061805014315,
9/5/24,2:23:38,0:00:05,7405700503931276545,
9/5/24,2:23:43,0:00:01,7405208702942203167,
9/5/24,2:23:44,0:00:05,7409441227180952863,
9/5/24,2:23:49,0:00:23,7409482309528767775,
9/5/24,2:24:12,0:00:01,7405173108119751941,
9/5/24,2:24:13,0:00:05,7410572254821682478,
9/5/24,2:24:18,0:00:08,7410157135436336415,
9/5/24,2:24:26,0:00:01,7397470383554694401,
9/5/24,2:24:27,0:00:11,7408379815436291359,
9/5/24,2:24:38,0:00:09,7393392291198684446,
9/5/24,2:24:47,0:00:03,7388761460937248046,
9/5/24,2:24:50,0:00:01,7404689327667612970,
9/5/24,2:24:51,0:00:01,7410883177415183658,
9/5/24,2:24:52,0:00:07,7410970002116906271,
9/5/24,2:24:59,0:00:06,7409422397322906923,
9/5/24,2:25:05,0:00:01,7405251024136588561,
9/5/24,2:25:06,0:00:01,7409127329173163306,
9/5/24,2:25:07,0:00:13,7410666905805245742,
9/5/24,2:25:20,0:00:09,7410007614937042222,
9/5/24,2:25:29,0:00:04,7407600638164520238,
9/5/24,2:25:33,0:00:01,7378972412680883498,
9/5/24,2:25:34,0:00:14,7382359252113018158,
9/5/24,2:25:48,0:00:07,7408352804143746310,
9/5/24,2:25:55,0:00:05,7403026608602238251,
9/5/24,2:26:00,0:00:13,7410625588701990174,
9/5/24,2:26:13,0:00:01,7407970449679994128,
9/5/24,2:26:14,0:00:07,7410154268013088046,
9/5/24,2:26:21,0:00:44,7397924777438088481,
9/5/24,2:27:05,0:00:17,7410876511735090463,
9/5/24,2:27:22,1:12:16,7410538301293219115,
9/5/24,3:39:38,0:00:29,7356355144805682478,
9/5/24,3:40:07,0:00:24,7407590731084221727,
9/5/24,3:40:31,0:00:38,7409819210798451998,
9/5/24,3:41:09,0:00:02,7396106104654073131,
9/5/24,3:41:11,0:00:15,7410406830536412448,
9/5/24,3:41:26,0:00:07,7408254227211930898,
9/5/24,3:41:33,0:00:07,7409345941762854177,
9/5/24,3:41:40,0:00:10,7410874798290537770,
9/5/24,3:41:50,0:00:01,7408657497864604970,
9/5/24,3:41:51,0:00:29,7410117252122447147,
9/5/24,3:42:20,0:20:15,7410076326364777770,
9/5/24,4:02:35,0:00:16,7410234856174554410,
9/5/24,4:02:51,0:00:03,7406544494339869994,
9/5/24,4:02:54,0:00:01,7409940628475317505,
9/5/24,4:02:55,0:00:50,7409904285904915755,
9/5/24,4:03:45,0:00:12,7410604371613912350,
9/5/24,4:03:57,0:00:06,7383812875946593568,
9/5/24,4:04:03,0:00:02,7408686423647325471,
9/5/24,4:04:05,0:00:13,7395624190939876625,
9/5/24,4:04:18,0:00:02,7409030512288779562,
9/5/24,4:04:20,0:00:29,7410233664656755998,
9/5/24,4:04:49,0:00:17,7410589280403197214,
9/5/24,4:05:06,0:00:09,7410469133021711649,
9/5/24,4:05:15,0:00:01,7384828822933277968,
9/5/24,4:05:16,0:00:53,7410506833674325294,
9/5/24,4:06:09,0:00:08,7410885258880519467,
9/5/24,4:06:17,0:00:06,7381585125563452718,
9/5/24,4:06:23,0:00:06,7410676878257704235,
9/5/24,4:06:29,0:00:01,7397507455825087745,
9/5/24,4:06:30,0:00:24,7410351020347346182,
9/5/24,4:06:54,0:00:02,7237365841996664069,
9/5/24,4:06:56,0:00:20,7410182102332787999,
9/5/24,4:07:16,0:00:19,7410123387739196704,
9/5/24,4:07:35,0:00:21,7410532648373783814,
9/5/24,4:07:56,0:00:07,7409784105774222635,
9/5/24,4:08:03,0:00:08,7410509073487105323,
9/5/24,4:08:11,0:00:19,7410165316086418719,
9/5/24,4:08:30,0:00:02,7409042545998581009,
9/5/24,4:08:32,0:00:09,7410459680645958954,
9/5/24,4:08:41,0:01:05,7410075042303741226,
9/5/24,4:09:46,0:00:06,7403068006936431903,
9/5/24,4:09:52,0:00:11,7410910495827447071,
9/5/24,4:10:03,0:00:04,7409303633717710123,
9/5/24,4:10:07,0:00:01,7387421688478174480,
9/5/24,4:10:08,0:00:02,7408367122402921771,
9/5/24,4:10:10,0:01:01,7410456801004522795,
9/5/24,4:11:11,0:00:07,7410552102918819103,
9/5/24,4:11:18,0:00:09,7409009798668193054,
9/5/24,4:11:27,0:00:06,7406798815803526431,
9/5/24,4:11:33,0:00:01,7387528772976659713,
9/5/24,4:11:34,0:00:06,7406091065184226590,
9/5/24,4:11:40,0:00:08,7406890689625066794,
9/5/24,4:11:48,0:00:46,7407608352601099550,
9/5/24,4:12:34,0:00:03,7405812150385593630,
9/5/24,4:12:37,0:00:01,7403849922300169489,
9/5/24,4:12:38,0:00:04,7404955800189521198,
9/5/24,4:12:42,0:00:07,7410558008519822635,
9/5/24,4:12:49,0:00:22,7410519013530406190,
9/5/24,4:13:11,0:00:19,7410088421366025502,
9/5/24,4:13:30,0:00:09,7406538184944799007,
9/5/24,4:13:39,0:00:01,7410538401511787792,
9/5/24,4:13:40,0:00:22,7405771049406598443,
9/5/24,4:14:02,0:00:04,7410956540250754346,
9/5/24,4:14:06,0:00:11,7408061119090216234,
9/5/24,4:14:17,0:00:00,7407525643992173854,
9/5/24,4:14:17,0:00:04,7403545663188831505,
9/5/24,4:14:21,0:00:04,7387420385731497232,
9/5/24,4:14:25,0:00:09,7410459786103344430,
9/5/24,4:14:34,0:00:15,7383738131012406559,
9/5/24,4:14:49,0:00:39,7407483306045869342,
9/5/24,4:15:28,0:00:04,7406049215794793758,
9/5/24,4:15:32,0:00:01,7395268097575275777,
9/5/24,4:15:33,0:00:03,7404673010189307166,
9/5/24,4:15:36,0:00:10,7399746789026319647,
9/5/24,4:15:46,0:00:51,7385273431782116654,
9/5/24,4:16:37,0:00:02,7403440137914420510,
9/5/24,4:16:39,0:00:11,7398030252372512043,
9/5/24,4:16:50,0:00:01,7400061228929830160,
9/5/24,4:16:51,0:00:14,7396386580472139014,
9/5/24,4:17:05,0:00:03,7379381287255133486,
9/5/24,4:17:08,0:00:05,7409513144822926623,
9/5/24,4:17:13,8:16:11,7384537656291560720,
9/5/24,12:33:24,0:00:11,7408652891361185041,
9/5/24,12:33:35,0:00:12,7390064787800984863,
9/5/24,12:33:47,0:00:16,7410996689168813355,
9/5/24,12:34:03,0:00:18,7410900265731165482,
9/5/24,12:34:21,0:00:13,7410017732567125281,
9/5/24,12:34:34,0:00:18,7410965604351446314,
9/5/24,12:34:52,1:15:32,7402689298161618209,
9/5/24,13:50:24,0:00:03,7409318497685163297,
9/5/24,13:50:27,0:00:04,7410911444335676714,
9/5/24,13:50:31,0:00:04,7409003534865206529,
9/5/24,13:50:35,0:01:08,7410956212688325934,
9/5/24,13:51:43,0:00:14,7410609323107290410,
9/5/24,13:51:57,0:00:06,7410833875837996331,
9/5/24,13:52:03,0:00:05,7407064943960313131,
9/5/24,13:52:08,0:00:01,7403509098727361838,
9/5/24,13:52:09,0:00:04,7406473989431905567,
9/5/24,13:52:13,0:00:07,7410796939006070046,
9/5/24,13:52:20,0:00:03,7410849371408878890,
9/5/24,13:52:23,0:00:02,7405048911016054059,
9/5/24,13:52:25,0:00:01,7382641119663754497,
9/5/24,13:52:26,0:00:02,7406087153060416799,
9/5/24,13:52:28,0:00:20,7411127548911930654,
9/5/24,13:52:48,0:00:04,7409518109041675551,
9/5/24,13:52:52,0:00:19,7410991945041874207,
9/5/24,13:53:11,0:00:01,7400645696950471979,
9/5/24,13:53:12,0:00:07,7410675605508918574,
9/5/24,13:53:19,5:55:55,7408685162440969515,
9/5/24,19:49:14,0:00:04,7408655741369765137,
9/5/24,19:49:18,0:00:46,7411004555418193183,
9/5/24,19:50:04,0:00:14,7411209106066885931,
9/5/24,19:50:18,0:00:09,7410986621668953375,
9/5/24,19:50:27,0:00:01,7400454056948387103,
9/5/24,19:50:28,0:00:52,7410982633649311022,
9/5/24,19:51:20,0:00:14,7410766884179643690,
9/5/24,19:51:34,0:00:01,7411162565692116267,
9/5/24,19:51:35,0:00:03,7411198625327500576,
9/5/24,19:51:38,,7411014958621658410,
9/6/24,4:13:38,0:00:05,7410888653737676078,
9/6/24,4:13:43,0:02:51,7411307014988532998,
9/6/24,4:16:34,0:00:10,7410606716259274030,
9/6/24,4:16:44,0:00:09,7410839797960379680,
9/6/24,4:16:53,0:00:12,7411180918162918686,
9/6/24,4:17:05,0:00:10,7409871872982060318,
9/6/24,4:17:15,0:00:06,7409645516071390497,
9/6/24,4:17:21,0:00:02,7411296065963527454,
9/6/24,4:17:23,0:00:06,7411336692923190558,
9/6/24,4:17:29,0:00:01,7406012934826102058,
9/6/24,4:17:30,0:00:17,7411192376259218734,
9/6/24,4:17:47,0:00:02,7411258679011429663,
9/6/24,4:17:49,0:00:07,7408302016860278062,
9/6/24,4:17:56,0:00:01,7383065589780139280,
9/6/24,4:17:57,0:00:03,7408238767867252011,
9/6/24,4:18:00,0:00:10,7410935933131820330,
9/6/24,4:18:10,0:00:12,7410525395717557547,
9/6/24,4:18:22,0:00:04,7406750657220201758,
9/6/24,4:18:26,0:00:02,7406269054056418576,
9/6/24,4:18:28,0:00:05,7405970546124426526,
9/6/24,4:18:33,0:00:10,7410613408661310763,
9/6/24,4:18:43,0:00:13,7411296476816493854,
9/6/24,4:18:56,0:00:01,7411357215325523246,
9/6/24,4:18:57,0:00:05,7411300602631785774,
9/6/24,4:19:02,0:00:01,7390043632105049361,
9/6/24,4:19:03,0:00:03,7411327258884869418,
9/6/24,4:19:06,0:00:07,7401673860766223646,
9/6/24,4:19:13,0:00:40,7409938950770461995,
9/6/24,4:19:53,0:38:34,7410930078462332203,
9/6/24,4:58:27,0:00:03,7410884565348158750,
9/6/24,4:58:30,0:00:21,7408723526997298433,
9/6/24,4:58:51,0:00:05,7405988608701648159,
9/6/24,4:58:56,0:00:05,7400138887630245151,
9/6/24,4:59:01,0:00:52,7410530364646640939,
9/6/24,4:59:53,0:00:13,7411006561104956715,
9/6/24,5:00:06,0:00:09,7400319175551503623,
9/6/24,5:00:15,0:00:23,7409344415401069866,
9/6/24,5:00:38,0:00:18,7399845459268783403,
9/6/24,5:00:56,0:00:09,7397440694983347498,
9/6/24,5:01:05,0:00:01,7406428776797621520,
9/6/24,5:01:06,0:00:16,7410900412909341995,
9/6/24,5:01:22,0:00:06,7409819192783883563,
9/6/24,5:01:28,0:01:16,7406787867051068677,
9/6/24,5:02:44,0:00:14,7400157136489123114,
9/6/24,5:02:58,0:00:08,7410903621857971499,
9/6/24,5:03:06,0:00:05,7411277123387788587,
9/6/24,5:03:11,0:00:01,7410425006649265424,
9/6/24,5:03:12,0:00:01,7411377351952534827,
9/6/24,5:03:13,0:00:19,7411317867809017118,
9/6/24,5:03:32,0:00:02,7411388195524431147,
9/6/24,5:03:34,0:00:12,7385212900798926088,
9/6/24,5:03:46,0:00:05,7410699233365396779,
9/6/24,5:03:51,0:00:16,7411292230050204970,
9/6/24,5:04:07,0:00:09,7359397823709826346,
9/6/24,5:04:16,0:00:11,7410909832573685023,
9/6/24,5:04:27,0:00:13,7410884162502020383,
9/6/24,5:04:40,0:00:12,7410386400144674078,
9/6/24,5:04:52,0:00:01,7391907803092323600,
9/6/24,5:04:53,0:00:15,7410833223644663072,
9/6/24,5:05:08,0:01:28,7409516106362260741,
9/6/24,5:06:36,0:00:06,7410550961636199726,
9/6/24,5:06:42,0:00:47,7411303986344774958,
9/6/24,5:07:29,0:00:16,7410957786236063022,
9/6/24,5:07:45,0:00:21,7400646496170937632,
9/6/24,5:08:06,0:00:01,7397963656480165151,
9/6/24,5:08:07,0:00:01,7410191790768147742,
9/6/24,5:08:08,0:00:26,7410461149663137056,
9/6/24,5:08:34,0:00:14,7408639551012457761,
9/6/24,5:08:48,0:00:11,7410881704967130414,
9/6/24,5:08:59,0:00:13,7406478576599584043,
9/6/24,5:09:12,0:00:01,7382669642466151697,
9/6/24,5:09:13,0:00:08,7410647015937346849,
9/6/24,5:09:21,0:00:36,7397047341619957035,
9/6/24,5:09:57,0:00:04,7411154864975252767,
9/6/24,5:10:01,0:00:18,7410802730517908782,
9/6/24,5:10:19,0:00:37,7386872545988988191,
9/6/24,5:10:56,0:00:22,7398476911304854816,
9/6/24,5:11:18,0:00:02,7392978396835269889,
9/6/24,5:11:20,0:00:10,7410623749210377514,
9/6/24,5:11:30,0:00:15,7410752676125756680,
9/6/24,5:11:45,0:00:18,7410175305928707370,
9/6/24,5:12:03,0:00:08,7409786078170828063,
9/6/24,5:12:11,0:00:08,7407789373619522849,
9/6/24,5:12:19,0:00:06,7405020546284440874,
9/6/24,5:12:25,0:00:01,7387528772976659713,
9/6/24,5:12:26,0:00:05,7407538293505608990,
9/6/24,5:12:31,0:00:11,7410386402946469163,
9/6/24,5:12:42,0:00:16,7411196173886688542,
9/6/24,5:12:58,0:00:02,7411270350241058091,
9/6/24,5:13:00,0:00:22,7380139166870293803,
9/6/24,5:13:22,0:00:11,7407067644261584159,
9/6/24,5:13:33,0:00:01,7384500661406256385,
9/6/24,5:13:34,0:00:11,7381260264341179694,
9/6/24,5:13:45,0:00:08,7410812705491225886,
9/6/24,5:13:53,0:00:06,7378249234539089185,
9/6/24,5:13:59,0:00:04,7408570776003120427,
9/6/24,5:14:03,0:01:29,7411342202598706463,
9/6/24,5:15:32,0:00:41,7410271986007625006,
9/6/24,5:16:13,0:00:00,7408895427728133393,
9/6/24,5:16:13,0:00:27,7397204505835654401,
9/6/24,5:16:40,0:00:12,7378848714997206289,
9/6/24,5:16:52,0:00:25,7411282268922268974,
9/6/24,5:17:17,0:00:20,7409318527963893034,
9/6/24,5:17:37,0:00:09,7409497748656966942,
9/6/24,5:17:46,0:00:07,7408239386095095083,
9/6/24,5:17:53,0:00:03,7408617148467170576,
9/6/24,5:17:56,0:00:04,7406085530108071211,
9/6/24,5:18:00,0:00:03,7410822031836450090,
9/6/24,5:18:03,0:01:01,7381173989449764127,
9/6/24,5:19:04,0:00:15,7409260009898462497,
9/6/24,5:19:19,0:00:13,7410527117303172385,
9/6/24,5:19:32,0:00:01,7407942869471874334,
9/6/24,5:19:33,0:00:04,7410906030319602974,
9/6/24,5:19:37,0:00:12,7410979673875746078,
9/6/24,5:19:49,0:00:06,7409737935601274143,
9/6/24,5:19:55,0:00:33,7400411113659075845,
9/6/24,5:20:28,0:00:05,7409755380424641822,
9/6/24,5:20:33,0:00:28,7408397425037036843,
9/6/24,5:21:01,0:00:01,7407837205328039184,
9/6/24,5:21:02,0:00:12,7410834124644158750,
9/6/24,5:21:14,0:00:07,7404988258947501342,
9/6/24,5:21:21,0:00:09,7410082328267083039,
9/6/24,5:21:30,0:00:07,7410745937523526919,
9/6/24,5:21:37,0:00:05,7397663762695671070,
9/6/24,5:21:42,0:00:06,7411345884287454495,
9/6/24,5:21:48,0:00:01,7410830338236239121,
9/6/24,5:21:49,0:00:03,7409879887126727966,
9/6/24,5:21:52,0:00:04,7410109420337777953,
9/6/24,5:21:56,0:00:11,7410071373365775646,
9/6/24,5:22:07,0:00:06,7411251946646146350,
9/6/24,5:22:13,0:00:05,7410601471516953887,
9/6/24,5:22:18,0:00:03,7410271077861035297,
9/6/24,5:22:21,0:00:01,7403813679398948113,
9/6/24,5:22:22,0:00:02,7380293224524483847,
9/6/24,5:22:24,0:00:03,7410571606440824094,
9/6/24,5:22:27,0:00:01,7411390527825825067,
9/6/24,5:22:28,0:00:04,7410556929853885726,
9/6/24,5:22:32,0:00:04,7411301207609822506,
9/6/24,5:22:36,0:00:17,7411333354672426286,
9/6/24,5:22:53,0:00:06,7410767038844652831,
9/6/24,5:22:59,0:00:01,7375186682292882730,
9/6/24,5:23:00,0:00:03,7411326710018329898,
9/6/24,5:23:03,0:00:04,7410371414508784927,
9/6/24,5:23:07,0:00:06,7411337179370114350,
9/6/24,5:23:13,0:00:06,7390433372595686686,
9/6/24,5:23:19,0:01:04,7410948964024864043,
9/6/24,5:24:23,0:00:03,7410864979890474245,
9/6/24,5:24:26,0:00:02,7403400435240865040,
9/6/24,5:24:28,0:00:08,7407885374367796522,
9/6/24,5:24:36,0:00:04,7408063782481612074,
9/6/24,5:24:40,0:00:19,7410637283428191519,
9/6/24,5:24:59,0:00:16,7408001232851225887,
9/6/24,5:25:15,0:00:10,7402392926640278814,
9/6/24,5:25:25,0:00:01,7408721907803114798,
9/6/24,5:25:26,0:00:01,7403545663188831505,
9/6/24,5:25:27,0:00:10,7407240714377071915,
9/6/24,5:25:37,0:00:07,7393737849377525024,
9/6/24,5:25:44,0:00:23,7400521813840743711,
9/6/24,5:26:07,0:00:06,7410486742870019335,
9/6/24,5:26:13,0:00:10,7406385750410857758,
9/6/24,5:26:23,0:00:03,7408273897336032558,
9/6/24,5:26:26,0:00:01,7395268097575275777,
9/6/24,5:26:27,0:00:17,7405564683047931166,
9/6/24,5:26:44,0:00:05,7406938087374196014,
9/6/24,5:26:49,0:00:02,7410533633993297194,
9/6/24,5:26:51,0:00:52,7404794649484840200,
9/6/24,5:27:43,0:00:30,7411272303599701278,
9/6/24,5:28:13,0:00:02,7404899141660233003,
9/6/24,5:28:15,0:00:07,7406422100719717662,
9/6/24,5:28:22,0:00:01,7408594801991404801,
9/6/24,5:28:23,0:00:05,7405350609999678766,
9/6/24,5:28:28,0:00:11,7406511138843708702,
9/6/24,5:28:39,0:00:17,7396003339080633605,
9/6/24,5:28:56,0:00:06,7410776027640778026,
9/6/24,5:29:02,0:00:27,7408647432696778030,
9/6/24,5:29:29,0:00:06,7402745216903499051,
9/6/24,5:29:35,0:00:07,7410668947311234346,
9/6/24,5:29:42,0:00:01,7406395277835242769,
9/6/24,5:29:43,0:00:03,7400797425402744080,
9/6/24,5:29:46,16:53:29,7410895525429480746,
9/6/24,22:23:15,0:00:04,7408662261071400193,
9/6/24,22:23:19,0:00:05,7411591727326203179,
9/6/24,22:23:24,0:00:51,7410864695986375967,
9/6/24,22:24:15,0:01:15,7411174180244262175,
9/6/24,22:25:30,0:00:10,7410813723855654186,
9/6/24,22:25:40,0:00:02,7405069735211060523,
9/6/24,22:25:42,0:00:16,7410846676925173023,
9/6/24,22:25:58,0:01:19,7408687514518670622,
9/6/24,22:27:17,0:00:01,7411625383105219886,
9/6/24,22:27:18,0:00:10,7410797497993530667,
9/6/24,22:27:28,0:00:17,7411484157555117343,
9/6/24,22:27:45,0:00:02,7406039911947586846,
9/6/24,22:27:47,0:03:03,7411541154048642346,
9/6/24,22:30:50,0:03:37,7411352609874808107,
9/6/24,22:34:27,0:00:07,7411530415690829087,
9/6/24,22:34:34,0:00:15,7397372004539616519,
9/6/24,22:34:49,0:00:01,7397817685733657872,
9/6/24,22:34:50,0:00:09,7411310127149632810,
9/6/24,22:34:59,0:00:22,7385985769623653665,
9/6/24,22:35:21,0:05:01,7410995582313041182,
9/6/24,22:40:22,0:00:20,7392957485377703199,
9/6/24,22:40:42,0:00:01,7392001499074759952,
9/6/24,22:40:43,0:00:23,7410898706096229678,
9/6/24,22:41:06,0:00:06,7411561224254557483,
9/6/24,22:41:12,0:00:05,7411309605482990879,
9/6/24,22:41:17,1:06:05,7411580577356205342,
9/6/24,23:47:22,0:00:01,7391907797446806800,
9/6/24,23:47:23,0:00:02,7410523980492279046,
9/6/24,23:47:25,0:00:03,7411248546227211566,
9/6/24,23:47:28,0:00:08,7399429288363101446,
9/6/24,23:47:36,0:00:04,7408562110965255467,
9/6/24,23:47:40,0:00:01,7406087495777078559,
9/6/24,23:47:41,0:00:06,7411318642706484511,
9/6/24,23:47:47,,7410899506755292462,
9/7/24,3:48:50,0:00:03,7410623892236160286,
9/7/24,3:48:53,0:00:03,7406094924514348318,
9/7/24,3:48:56,0:02:51,7409685180954185003,
9/7/24,3:51:47,0:00:38,7400426383970749701,
9/7/24,3:52:25,0:00:05,7408552460681366814,
9/7/24,3:52:30,0:00:12,7406562601485864235,
9/7/24,3:52:42,0:00:13,7411352771322023211,
9/7/24,3:52:55,0:00:12,7410796030104538410,
9/7/24,3:53:07,0:00:48,7410954167528803614,
9/7/24,3:53:55,0:00:01,7405986403760262416,
9/7/24,3:53:56,0:00:08,7411564579840412970,
9/7/24,3:54:04,0:00:07,7411446355131960609,
9/7/24,3:54:11,0:00:02,7407641654087208235,
9/7/24,3:54:13,0:00:01,7406269054056418576,
9/7/24,3:54:14,0:00:03,7408266496146689311,
9/7/24,3:54:17,0:00:08,7407896390073945376,
9/7/24,3:54:25,0:01:28,7411150250842279199,
9/7/24,3:55:53,0:00:17,7409097646599671072,
9/7/24,3:56:10,0:00:01,7410538401511787792,
9/7/24,3:56:11,0:00:03,7411230813217361195,
9/7/24,3:56:14,0:00:02,7407903016138919210,
9/7/24,3:56:16,0:00:14,7405380189238283566,
9/7/24,3:56:30,0:00:01,7411680315623607594,
9/7/24,3:56:31,0:00:02,7410933603628109099,
9/7/24,3:56:33,0:00:24,7411647805632138526,
9/7/24,3:56:57,0:00:01,7410830338236239121,
9/7/24,3:56:58,0:03:08,7408965313150209322,
9/7/24,4:00:06,0:01:03,7387195328983862570,
9/7/24,4:01:09,0:00:54,7410947275234577694,
9/7/24,4:02:03,0:00:01,7403471323151748383,
9/7/24,4:02:04,0:00:38,7407883933615918366,
9/7/24,4:02:42,0:00:02,7408942325143031082,
9/7/24,4:02:44,0:00:29,7411246086909742367,
9/7/24,4:03:13,0:00:01,7411292384719293729,
9/7/24,4:03:14,0:00:05,7408935632661253418,
9/7/24,4:03:19,0:00:01,7410425006649265424,
9/7/24,4:03:20,0:00:13,7411628381202173226,
9/7/24,4:03:33,0:00:01,7411722088869940511,
9/7/24,4:03:34,0:02:09,7394978022400658734,
9/7/24,4:05:43,0:00:06,7403024746813672734,
9/7/24,4:05:49,0:00:00,7396880934894603551,
9/7/24,4:05:49,0:00:12,7401147804720106769,
9/7/24,4:06:01,0:00:04,7405288806917688581,
9/7/24,4:06:05,0:00:04,7410954446957464863,
9/7/24,4:06:09,0:00:42,7400421427700157738,
9/7/24,4:06:51,0:00:01,7408592371258101009,
9/7/24,4:06:52,0:00:09,7411162557530131754,
9/7/24,4:07:01,0:01:02,7411005147381320990,
9/7/24,4:08:03,0:00:08,7411509161797733674,
9/7/24,4:08:11,0:00:13,7410746742641151274,
9/7/24,4:08:24,0:00:01,7400488354325908752,
9/7/24,4:08:25,0:00:02,7410414389687258398,
9/7/24,4:08:27,0:00:03,7382814521636769066,
9/7/24,4:08:30,0:00:30,7411640002209189162,
9/7/24,4:09:00,0:00:28,7410835885161221422,
9/7/24,4:09:28,0:01:11,7407839110196677934,
9/7/24,4:10:39,0:00:01,7392001499074759952,
9/7/24,4:10:40,0:01:03,7403060325932666143,
9/7/24,4:11:43,0:00:05,7410833067868294442,
9/7/24,4:11:48,0:00:10,7410901267830066475,
9/7/24,4:11:58,0:00:08,7381914991772830981,
9/7/24,4:12:06,0:00:00,7411224448629525793,
9/7/24,4:12:06,0:00:12,7390044955420413200,
9/7/24,4:12:18,0:00:01,7410864723714985258,
9/7/24,4:12:19,0:00:09,7410879256118529310,
9/7/24,4:12:28,0:00:08,7405651663148551470,
9/7/24,4:12:36,0:00:01,7410896974091685137,
9/7/24,4:12:37,0:00:02,7410024722420780318,
9/7/24,4:12:39,0:00:22,7411363883295739166,
9/7/24,4:13:01,0:00:05,7407476469426851118,
9/7/24,4:13:06,0:00:01,7387447829742095659,
9/7/24,4:13:07,0:00:02,7406849471616945454,
9/7/24,4:13:09,0:00:11,7402800659680087326,
9/7/24,4:13:20,9:31:47,7411636888198483230,
9/7/24,13:45:07,0:00:01,7411157780104498449,
9/7/24,13:45:08,0:00:01,7410252151722691870,
9/7/24,13:45:09,0:00:13,7405428995656846622,
9/7/24,13:45:22,0:00:01,7340430463821008130,
9/7/24,13:45:23,0:00:08,7405084528223472938,
9/7/24,13:45:31,0:00:13,7411141065073233182,
9/7/24,13:45:44,0:01:06,7390811793683156266,
9/7/24,13:46:50,0:00:36,7410144599991225631,
